crsp_fundno,date,mtna,mret,mnav,ticker,tm
11942,30dec2016,10710.2,.0144479,15.79,"FFFEX",2016m12
11942,31jan2017,10937.3,.0240659,16.17,"FFFEX",2017m1
11942,28feb2017,11194,.0241187,16.56,"FFFEX",2017m2
11942,31mar2017,11305.7,.0096618,16.72,"FFFEX",2017m3
11942,28apr2017,11492.1,.0161483,16.99,"FFFEX",2017m4
11942,31may2017,11706.2,.0174824,17,"FFFEX",2017m5
11942,30jun2017,11756,.0052941,17.09,"FFFEX",2017m6
11942,31jul2017,11921.7,.0228204,17.48,"FFFEX",2017m7
11942,31aug2017,12011.1,.0040046,17.55,"FFFEX",2017m8
11942,29sep2017,12172,.0153846,17.82,"FFFEX",2017m9
11942,31oct2017,12351.4,.0157127,18.1,"FFFEX",2017m10
11942,30nov2017,12524.7,.0143646,18.36,"FFFEX",2017m11
11942,29dec2017,12732.3,.0133494,18.06,"FFFEX",2017m12
13129,31jan2000,34.8,-.0121065,12.24,"FMTIX",2000m1
13129,29feb2000,38.8,.1111111,13.6,"FMTIX",2000m2
13129,31mar2000,39.3,-.0199474,13.27,"FMTIX",2000m3
13129,28apr2000,38.8,-.0482291,12.63,"FMTIX",2000m4
13129,31may2000,39,-.0277118,12.28,"FMTIX",2000m5
13129,30jun2000,41.8,.0621141,12.97,"FMTIX",2000m6
13129,31jul2000,42,-.0100231,12.84,"FMTIX",2000m7
13129,31aug2000,53.5,.055296,13.55,"FMTIX",2000m8
13129,29sep2000,52.5,-.0220886,13.14,"FMTIX",2000m9
13129,31oct2000,51.7,-.0365297,12.66,"FMTIX",2000m10
13129,30nov2000,48.1,-.0813586,11.63,"FMTIX",2000m11
13129,29dec2000,53.7,.0344878,11.73,"FMTIX",2000m12
13129,31jan2001,58,.0358056,12.15,"FMTIX",2001m1
13129,28feb2001,56.1,-.0534979,11.5,"FMTIX",2001m2
13129,30mar2001,55.3,-.0387158,11.01,"FMTIX",2001m3
13129,30apr2001,67.7,.0499546,11.56,"FMTIX",2001m4
13129,31may2001,68.7,.0051903,11.62,"FMTIX",2001m5
13129,29jun2001,71.7,-.0095431,11.45,"FMTIX",2001m6
13129,31jul2001,70.9,-.0122271,11.31,"FMTIX",2001m7
13129,31aug2001,69.3,-.0229885,11.05,"FMTIX",2001m8
13129,28sep2001,64.7,-.0737512,10.16,"FMTIX",2001m9
13129,31oct2001,66.3,.0354331,10.52,"FMTIX",2001m10
13129,30nov2001,70.7,.0342205,10.88,"FMTIX",2001m11
13129,31dec2001,72.7,.016048,10.78,"FMTIX",2001m12
13129,31jan2002,75.9,-.0037106,10.74,"FMTIX",2002m1
13129,28feb2002,76.9,-.0065177,10.67,"FMTIX",2002m2
13129,28mar2002,81,.0298386,10.96,"FMTIX",2002m3
13129,30apr2002,80.6,-.0027372,10.93,"FMTIX",2002m4
13129,31may2002,80.6,-.0064044,10.86,"FMTIX",2002m5
13129,28jun2002,79.8,-.037349,10.41,"FMTIX",2002m6
13129,31jul2002,85.2,-.0566763,9.82,"FMTIX",2002m7
13129,30aug2002,85,.0071283,9.89,"FMTIX",2002m8
13129,30sep2002,81.4,-.0469374,9.38,"FMTIX",2002m9
13129,31oct2002,84.3,.0298507,9.66,"FMTIX",2002m10
13129,29nov2002,91.9,.0351967,10,"FMTIX",2002m11
13129,31dec2002,92.3,-.014741,9.75,"FMTIX",2002m12
13129,31jan2003,92.9,-.0071795,9.68,"FMTIX",2003m1
13129,28feb2003,95.1,-.0061983,9.62,"FMTIX",2003m2
13129,31mar2003,96.7,-.0032245,9.57,"FMTIX",2003m3
13129,30apr2003,105.5,.0470219,10.02,"FMTIX",2003m4
13129,30may2003,112.8,.0489022,10.51,"FMTIX",2003m5
13129,30jun2003,116.4,.0078237,10.57,"FMTIX",2003m6
13129,31jul2003,121.6,.0066225,10.64,"FMTIX",2003m7
13129,29aug2003,128.5,.0300752,10.96,"FMTIX",2003m8
13129,30sep2003,133.6,.003176,10.96,"FMTIX",2003m9
13129,31oct2003,143.9,.0346715,11.34,"FMTIX",2003m10
13129,28nov2003,153.6,.0202822,11.57,"FMTIX",2003m11
13129,31dec2003,164.5,.0238629,11.74,"FMTIX",2003m12
13129,30jan2004,178.7,.0093697,11.85,"FMTIX",2004m1
13129,27feb2004,188.5,.0109705,11.98,"FMTIX",2004m2
13129,31mar2004,193.4,.0023993,11.99,"FMTIX",2004m3
13129,30apr2004,195.3,-.030859,11.62,"FMTIX",2004m4
13129,28may2004,204.8,.010327,11.74,"FMTIX",2004m5
13129,30jun2004,214.5,.0144181,11.88,"FMTIX",2004m6
13129,30jul2004,220,-.020202,11.64,"FMTIX",2004m7
13129,31aug2004,232.2,.007732,11.73,"FMTIX",2004m8
13129,30sep2004,243.9,.0215972,11.94,"FMTIX",2004m9
13129,29oct2004,256.8,.0159129,12.13,"FMTIX",2004m10
13129,30nov2004,269.5,.0321517,12.52,"FMTIX",2004m11
13129,31dec2004,281.5,.0202793,12.69,"FMTIX",2004m12
13129,31jan2005,284.4,-.0181245,12.46,"FMTIX",2005m1
13129,28feb2005,298.1,.0208668,12.72,"FMTIX",2005m2
13129,31mar2005,300.3,-.0166079,12.47,"FMTIX",2005m3
13129,29apr2005,273.9,-.0160385,12.27,"FMTIX",2005m4
13129,31may2005,283.5,.0195599,12.51,"FMTIX",2005m5
13129,30jun2005,288.4,.0125843,12.63,"FMTIX",2005m6
13129,29jul2005,297.8,.0221694,12.91,"FMTIX",2005m7
13129,31aug2005,303.8,.003873,12.96,"FMTIX",2005m8
13129,30sep2005,310.3,.0100332,13.04,"FMTIX",2005m9
13129,31oct2005,306.2,-.0191718,12.79,"FMTIX",2005m10
13129,30nov2005,316.6,.0265833,13.13,"FMTIX",2005m11
13129,30dec2005,326.4,.013852,13.14,"FMTIX",2005m12
13129,31jan2006,336.5,.0388128,13.65,"FMTIX",2006m1
13129,28feb2006,344.1,-.0007326,13.64,"FMTIX",2006m2
13129,31mar2006,339.4,.015355,13.81,"FMTIX",2006m3
13129,28apr2006,350.6,.0108617,13.96,"FMTIX",2006m4
13129,31may2006,351.3,-.0272206,13.58,"FMTIX",2006m5
13129,30jun2006,357.3,.0018025,13.48,"FMTIX",2006m6
13129,31jul2006,358.6,-.0037092,13.43,"FMTIX",2006m7
13129,31aug2006,369.6,.0163812,13.65,"FMTIX",2006m8
13129,29sep2006,374.1,.0038549,13.63,"FMTIX",2006m9
13129,31oct2006,389.1,.0256787,13.98,"FMTIX",2006m10
13129,30nov2006,401.1,.0250358,14.33,"FMTIX",2006m11
13129,29dec2006,402.1,.0054195,14.03,"FMTIX",2006m12
13129,31jan2007,406.6,.0114041,14.19,"FMTIX",2007m1
13129,28feb2007,409.4,.0007047,14.2,"FMTIX",2007m2
13129,30mar2007,413.1,.0123834,14.33,"FMTIX",2007m3
13129,30apr2007,430.5,.0244243,14.68,"FMTIX",2007m4
13129,31may2007,440,.0197548,14.97,"FMTIX",2007m5
13129,29jun2007,442.8,-.0037222,14.51,"FMTIX",2007m6
13129,31jul2007,440.9,-.0117161,14.34,"FMTIX",2007m7
13129,31aug2007,446.7,.0041841,14.4,"FMTIX",2007m8
13129,28sep2007,470.2,.0390471,14.89,"FMTIX",2007m9
13129,31oct2007,490.4,.0282069,15.31,"FMTIX",2007m10
13129,30nov2007,479.2,-.0300457,14.85,"FMTIX",2007m11
13129,31dec2007,490.1,-.0025014,14.35,"FMTIX",2007m12
13129,31jan2008,479.2,-.0369338,13.82,"FMTIX",2008m1
13129,29feb2008,487.2,-.0014472,13.8,"FMTIX",2008m2
13129,31mar2008,491.9,-.0111884,13.6,"FMTIX",2008m3
13129,30apr2008,519,.0301471,14.01,"FMTIX",2008m4
13129,30may2008,528.4,.0149893,14.22,"FMTIX",2008m5
13129,30jun2008,496.2,-.0464627,13.12,"FMTIX",2008m6
13129,31jul2008,512.2,-.0106707,12.98,"FMTIX",2008m7
13129,29aug2008,518.6,.0023112,13.01,"FMTIX",2008m8
13129,30sep2008,488.6,-.062721,12.14,"FMTIX",2008m9
13129,31oct2008,438.1,-.1079077,10.83,"FMTIX",2008m10
13129,28nov2008,432,-.0286242,10.52,"FMTIX",2008m11
13129,31dec2008,474.1,.0317732,10.67,"FMTIX",2008m12
13129,30jan2009,467.5,-.0290534,10.36,"FMTIX",2009m1
13129,27feb2009,448.4,-.0482625,9.86,"FMTIX",2009m2
13129,31mar2009,471.2,.0524645,10.33,"FMTIX",2009m3
13129,30apr2009,518.7,.0667957,11.02,"FMTIX",2009m4
13129,29may2009,552.9,.0435572,11.5,"FMTIX",2009m5
13129,30jun2009,559.3,-.000487,11.37,"FMTIX",2009m6
13129,31jul2009,600.7,.05365,11.98,"FMTIX",2009m7
13129,31aug2009,633.3,.015025,12.16,"FMTIX",2009m8
13129,30sep2009,674.1,.0400005,12.58,"FMTIX",2009m9
13129,30oct2009,680,-.0111288,12.44,"FMTIX",2009m10
13129,30nov2009,719.5,.0273312,12.78,"FMTIX",2009m11
13129,31dec2009,747.9,.0195983,12.93,"FMTIX",2009m12
13129,29jan2010,754.6,-.0201083,12.67,"FMTIX",2010m1
13129,26feb2010,781.5,.0142068,12.85,"FMTIX",2010m2
13129,31mar2010,838.6,.0406634,13.34,"FMTIX",2010m3
13129,30apr2010,875.5,.0134933,13.52,"FMTIX",2010m4
13129,28may2010,850.4,-.045858,12.9,"FMTIX",2010m5
13129,30jun2010,851.6,-.013759,12.69,"FMTIX",2010m6
13129,30jul2010,908.8,.0417652,13.22,"FMTIX",2010m7
13129,31aug2010,911.6,-.015885,13.01,"FMTIX",2010m8
13129,30sep2010,983.8,.0519276,13.63,"FMTIX",2010m9
13129,29oct2010,1024.8,.0212766,13.92,"FMTIX",2010m10
13129,30nov2010,1046.8,-.003592,13.87,"FMTIX",2010m11
13129,31dec2010,1117.6,.0343836,14.21,"FMTIX",2010m12
13129,31jan2011,1162,.0056298,14.29,"FMTIX",2011m1
13129,28feb2011,1212.5,.0202939,14.58,"FMTIX",2011m2
13129,31mar2011,1255.5,.0023289,14.54,"FMTIX",2011m3
13129,29apr2011,1303.1,.0247593,14.9,"FMTIX",2011m4
13129,31may2011,1319.8,-.0053691,14.82,"FMTIX",2011m5
13129,30jun2011,1311.5,-.0108992,14.62,"FMTIX",2011m6
13129,29jul2011,1330.8,-.0075239,14.51,"FMTIX",2011m7
13129,31aug2011,1292,-.0317023,14.05,"FMTIX",2011m8
13129,30sep2011,1231.4,-.0571402,13.19,"FMTIX",2011m9
13129,31oct2011,1324,.0636846,14.03,"FMTIX",2011m10
13129,30nov2011,1323.3,-.0099786,13.89,"FMTIX",2011m11
13129,30dec2011,1322.6,-.0042432,13.68,"FMTIX",2011m12
13129,31jan2012,1375.7,.0350877,14.16,"FMTIX",2012m1
13129,29feb2012,1427,.0261299,14.53,"FMTIX",2012m2
13129,30mar2012,1448.5,.0032718,14.52,"FMTIX",2012m3
13129,30apr2012,1460.8,-.0041322,14.46,"FMTIX",2012m4
13129,31may2012,1400.7,-.0484094,13.76,"FMTIX",2012m5
13129,29jun2012,1433.5,.0224974,14.03,"FMTIX",2012m6
13129,31jul2012,1454.3,.0085531,14.15,"FMTIX",2012m7
13129,31aug2012,1468.5,.0134276,14.34,"FMTIX",2012m8
13129,28sep2012,1489.6,.0208321,14.6,"FMTIX",2012m9
13129,31oct2012,1449.8,-.0054795,14.52,"FMTIX",2012m10
13129,30nov2012,1451.6,.0075758,14.63,"FMTIX",2012m11
13129,31dec2012,1456.4,.0128585,14.59,"FMTIX",2012m12
13129,31jan2013,1468.5,.0253598,14.96,"FMTIX",2013m1
13129,28feb2013,1470.6,.0026738,15,"FMTIX",2013m2
13129,28mar2013,1486,.0127494,15.16,"FMTIX",2013m3
13129,30apr2013,1509.8,.0151715,15.39,"FMTIX",2013m4
13129,31may2013,1506.9,-.0006498,15.38,"FMTIX",2013m5
13129,28jun2013,1478.4,-.0225102,14.74,"FMTIX",2013m6
13129,31jul2013,1539.2,.0332429,15.23,"FMTIX",2013m7
13129,30aug2013,1515.2,-.0144452,15.01,"FMTIX",2013m8
13129,30sep2013,1572.7,.034426,15.49,"FMTIX",2013m9
13129,31oct2013,1601.4,.0258231,15.89,"FMTIX",2013m10
13129,29nov2013,1614.3,.0100692,16.05,"FMTIX",2013m11
13129,31dec2013,1637.3,.0147005,15.79,"FMTIX",2013m12
13129,31jan2014,1609.7,-.0145662,15.56,"FMTIX",2014m1
13129,28feb2014,1665.4,.0321337,16.06,"FMTIX",2014m2
13129,31mar2014,1652.9,-.0056012,15.94,"FMTIX",2014m3
13129,30apr2014,1647.7,0,15.94,"FMTIX",2014m4
13129,30may2014,1673.6,.0156838,16.19,"FMTIX",2014m5
13129,30jun2014,1697.6,.0143065,16.17,"FMTIX",2014m6
13129,31jul2014,1664.5,-.0160792,15.91,"FMTIX",2014m7
13129,29aug2014,1700.8,.0219987,16.26,"FMTIX",2014m8
13129,30sep2014,1662.7,-.0182942,15.93,"FMTIX",2014m9
13129,31oct2014,1680.7,.0131827,16.14,"FMTIX",2014m10
13129,28nov2014,1694.8,.0092937,16.29,"FMTIX",2014m11
13129,31dec2014,1671,-.0105438,15.71,"FMTIX",2014m12
13129,30jan2015,1659.7,-.0044558,15.64,"FMTIX",2015m1
13129,27feb2015,1700.7,.0313299,16.13,"FMTIX",2015m2
13129,31mar2015,1689.3,-.0037648,16.04,"FMTIX",2015m3
13129,30apr2015,1706,.0074813,16.16,"FMTIX",2015m4
13129,29may2015,1714.4,.0061881,16.26,"FMTIX",2015m5
13129,30jun2015,1673.3,-.0177097,15.54,"FMTIX",2015m6
13129,31jul2015,1677.9,.007722,15.66,"FMTIX",2015m7
13129,31aug2015,1604.3,-.0446999,14.96,"FMTIX",2015m8
13129,30sep2015,1563.9,-.0248745,14.53,"FMTIX",2015m9
13129,30oct2015,1627.3,.044735,15.18,"FMTIX",2015m10
13129,30nov2015,1627.7,0,15.18,"FMTIX",2015m11
13129,31dec2015,1599.8,-.0178219,14.49,"FMTIX",2015m12
13129,29jan2016,1522.1,-.0393375,13.92,"FMTIX",2016m1
13129,29feb2016,1496.8,-.0093391,13.79,"FMTIX",2016m2
13129,31mar2016,1561.8,.0503715,14.48,"FMTIX",2016m3
13129,29apr2016,1561,.0103591,14.63,"FMTIX",2016m4
13129,31may2016,1547.7,.0061517,14.72,"FMTIX",2016m5
13129,30jun2016,1529.3,-.0016635,14.48,"FMTIX",2016m6
13129,29jul2016,1545.2,.0255525,14.85,"FMTIX",2016m7
13129,31aug2016,1524.6,.0026936,14.89,"FMTIX",2016m8
13129,30sep2016,1500.9,.0053727,14.97,"FMTIX",2016m9
13129,31oct2016,1452.8,-.0126921,14.78,"FMTIX",2016m10
13129,30nov2016,1427.3,.0013532,14.8,"FMTIX",2016m11
13129,30dec2016,1418.2,.0120028,14.86,"FMTIX",2016m12
13129,31jan2017,1414,.0188425,15.14,"FMTIX",2017m1
13129,28feb2017,1418.4,.0217966,15.47,"FMTIX",2017m2
13129,31mar2017,1406.1,.0088882,15.53,"FMTIX",2017m3
13129,28apr2017,1406.4,.0128783,15.73,"FMTIX",2017m4
13129,31may2017,1412.7,.0146217,15.96,"FMTIX",2017m5
13129,30jun2017,1389.1,.0010773,15.84,"FMTIX",2017m6
13129,31jul2017,1401.8,.0183081,16.13,"FMTIX",2017m7
13129,31aug2017,1390.4,.0043397,16.2,"FMTIX",2017m8
13129,29sep2017,1394.8,.0117284,16.39,"FMTIX",2017m9
13129,31oct2017,1411.7,.0134228,16.61,"FMTIX",2017m10
13129,30nov2017,1417.1,.0108368,16.79,"FMTIX",2017m11
13129,29dec2017,1409.8,.0038914,16.11,"FMTIX",2017m12
20931,31jan2000,25.3,-.0595914,33.14,"VADAX",2000m1
20931,29feb2000,23.8,-.0449608,31.65,"VADAX",2000m2
20931,31mar2000,18,.1045814,34.96,"VADAX",2000m3
20931,28apr2000,19,.0091533,35.28,"VADAX",2000m4
20931,31may2000,18.7,.013322,35.75,"VADAX",2000m5
20931,30jun2000,18.5,-.0265734,34.8,"VADAX",2000m6
20931,31jul2000,19,.0028736,34.9,"VADAX",2000m7
20931,31aug2000,20.1,.069341,37.32,"VADAX",2000m8
20931,29sep2000,19.9,-.0075027,37.04,"VADAX",2000m9
20931,31oct2000,20.5,.0218683,37.85,"VADAX",2000m10
20931,30nov2000,19.5,-.0377807,36.42,"VADAX",2000m11
20931,29dec2000,19,.0690228,31.94,"VADAX",2000m12
20931,31jan2001,19.2,.0103319,32.27,"VADAX",2001m1
20931,28feb2001,18.9,-.0300589,31.3,"VADAX",2001m2
20931,30mar2001,18.5,-.0380192,30.11,"VADAX",2001m3
20931,30apr2001,27.5,.0607772,31.94,"VADAX",2001m4
20931,31may2001,20.5,.0225423,32.66,"VADAX",2001m5
20931,29jun2001,20.7,-.0177587,32.08,"VADAX",2001m6
20931,31jul2001,22.3,-.0034289,31.97,"VADAX",2001m7
20931,31aug2001,19.4,-.0347201,30.86,"VADAX",2001m8
20931,28sep2001,16.8,-.0978613,27.84,"VADAX",2001m9
20931,31oct2001,13.9,.0132902,28.21,"VADAX",2001m10
20931,30nov2001,15.6,.0758596,30.35,"VADAX",2001m11
20931,31dec2001,16.3,.0290541,30.82,"VADAX",2001m12
20931,31jan2002,16.6,.0012979,30.86,"VADAX",2002m1
20931,28feb2002,17.2,.0042126,30.99,"VADAX",2002m2
20931,28mar2002,18.8,.0490481,32.51,"VADAX",2002m3
20931,30apr2002,20.2,-.0224546,31.78,"VADAX",2002m4
20931,31may2002,20.3,-.0075519,31.54,"VADAX",2002m5
20931,28jun2002,19.6,-.0618263,29.59,"VADAX",2002m6
20931,31jul2002,17.5,-.0956404,26.76,"VADAX",2002m7
20931,30aug2002,18.4,.0093423,27.01,"VADAX",2002m8
20931,30sep2002,16.9,-.0970011,24.39,"VADAX",2002m9
20931,31oct2002,17.9,.0504305,25.62,"VADAX",2002m10
20931,29nov2002,19.5,.0601093,27.16,"VADAX",2002m11
20931,31dec2002,19,-.0415923,25.91,"VADAX",2002m12
20931,31jan2003,18.9,-.0262447,25.23,"VADAX",2003m1
20931,28feb2003,19.8,-.020214,24.72,"VADAX",2003m2
20931,31mar2003,21.7,.0040453,24.82,"VADAX",2003m3
20931,30apr2003,24.5,.0834005,26.89,"VADAX",2003m4
20931,30may2003,26.6,.0862774,29.21,"VADAX",2003m5
20931,30jun2003,27.4,.0051352,29.36,"VADAX",2003m6
20931,31jul2003,28.5,.0262262,30.13,"VADAX",2003m7
20931,29aug2003,33.5,.0424826,31.41,"VADAX",2003m8
20931,30sep2003,32.2,-.0181471,30.84,"VADAX",2003m9
20931,31oct2003,37.2,.0693904,32.98,"VADAX",2003m10
20931,28nov2003,39.9,.0206186,33.66,"VADAX",2003m11
20931,31dec2003,43.7,.0501931,33,"VADAX",2003m12
20931,30jan2004,51.5,.0230303,33.76,"VADAX",2004m1
20931,27feb2004,55.4,.0186611,34.39,"VADAX",2004m2
20931,31mar2004,58.3,-.0063972,34.17,"VADAX",2004m3
20931,30apr2004,60.3,-.0251683,33.31,"VADAX",2004m4
20931,28may2004,61.8,.0177124,33.9,"VADAX",2004m5
20931,30jun2004,65,.0289086,34.88,"VADAX",2004m6
20931,30jul2004,61.4,-.0441514,33.34,"VADAX",2004m7
20931,31aug2004,64.6,-.0026995,33.25,"VADAX",2004m8
20931,30sep2004,68.1,.0267669,34.14,"VADAX",2004m9
20931,29oct2004,72.4,.0234329,34.94,"VADAX",2004m10
20931,30nov2004,78.9,.057241,36.94,"VADAX",2004m11
20931,31dec2004,82.2,.0365265,37.48,"VADAX",2004m12
20931,31jan2005,88.8,-.0298826,36.36,"VADAX",2005m1
20931,28feb2005,94.4,.0209021,37.12,"VADAX",2005m2
20931,31mar2005,97,-.012931,36.64,"VADAX",2005m3
20931,29apr2005,675.2,-.0313865,35.49,"VADAX",2005m4
20931,31may2005,710.5,.0448014,37.08,"VADAX",2005m5
20931,30jun2005,731.5,.0134844,37.58,"VADAX",2005m6
20931,29jul2005,774.1,.0500266,39.46,"VADAX",2005m7
20931,31aug2005,770.3,-.0108971,39.03,"VADAX",2005m8
20931,30sep2005,776.7,.0081988,39.35,"VADAX",2005m9
20931,31oct2005,756.8,-.0256671,38.34,"VADAX",2005m10
20931,30nov2005,793.3,.043036,39.99,"VADAX",2005m11
20931,30dec2005,788.8,.007061,38.58,"VADAX",2005m12
20931,31jan2006,838.5,.0406947,40.15,"VADAX",2006m1
20931,28feb2006,848,.0009963,40.19,"VADAX",2006m2
20931,31mar2006,870.2,.0186614,40.94,"VADAX",2006m3
20931,28apr2006,881.8,.0105032,41.37,"VADAX",2006m4
20931,31may2006,859.3,-.0297317,40.14,"VADAX",2006m5
20931,30jun2006,850.9,-.0024913,40.04,"VADAX",2006m6
20931,31jul2006,841.8,-.0147353,39.45,"VADAX",2006m7
20931,31aug2006,864.5,.0283904,40.57,"VADAX",2006m8
20931,29sep2006,885.2,.0248952,41.58,"VADAX",2006m9
20931,31oct2006,914.6,.036075,43.08,"VADAX",2006m10
20931,30nov2006,952.1,.0246054,44.14,"VADAX",2006m11
20931,29dec2006,961,.0066147,41.82,"VADAX",2006m12
20931,31jan2007,997.8,.0231946,42.79,"VADAX",2007m1
20931,28feb2007,999,-.0039729,42.62,"VADAX",2007m2
20931,30mar2007,1013,.0077428,42.95,"VADAX",2007m3
20931,30apr2007,1060.5,.0426077,44.78,"VADAX",2007m4
20931,31may2007,1091.6,.0323805,46.23,"VADAX",2007m5
20931,29jun2007,1071.7,-.01817,45.39,"VADAX",2007m6
20931,31jul2007,1021.6,-.0445032,43.37,"VADAX",2007m7
20931,31aug2007,1022.2,.0013834,43.43,"VADAX",2007m8
20931,28sep2007,1044.5,.0255584,44.54,"VADAX",2007m9
20931,31oct2007,1060.7,.0121239,45.08,"VADAX",2007m10
20931,30nov2007,1001.9,-.0479148,42.92,"VADAX",2007m11
20931,31dec2007,958,-.0144992,37.63,"VADAX",2007m12
20931,31jan2008,899,-.0454425,35.92,"VADAX",2008m1
20931,29feb2008,861.4,-.0334076,34.72,"VADAX",2008m2
20931,31mar2008,842,-.0132488,34.26,"VADAX",2008m3
20931,30apr2008,880.3,.0522475,36.05,"VADAX",2008m4
20931,30may2008,896.8,.0263523,37,"VADAX",2008m5
20931,30jun2008,799.5,-.0975676,33.39,"VADAX",2008m6
20931,31jul2008,789.2,-.0050913,33.22,"VADAX",2008m7
20931,29aug2008,806.2,.0295003,34.2,"VADAX",2008m8
20931,30sep2008,712.8,-.1055556,30.59,"VADAX",2008m9
20931,31oct2008,549.7,-.2108532,24.14,"VADAX",2008m10
20931,28nov2008,484.4,-.0965203,21.81,"VADAX",2008m11
20931,31dec2008,465.5,.0304126,17.98,"VADAX",2008m12
20931,30jan2009,424.7,-.080089,16.54,"VADAX",2009m1
20931,27feb2009,372,-.1136638,14.66,"VADAX",2009m2
20931,31mar2009,402,.1036835,16.18,"VADAX",2009m3
20931,30apr2009,472.5,.1866502,19.2,"VADAX",2009m4
20931,29may2009,500.7,.0630208,20.41,"VADAX",2009m5
20931,30jun2009,487.6,-.0132288,20.14,"VADAX",2009m6
20931,31jul2009,527.8,.09285,22.01,"VADAX",2009m7
20931,31aug2009,553.1,.054975,23.22,"VADAX",2009m8
20931,30sep2009,577.3,.0525409,24.44,"VADAX",2009m9
20931,30oct2009,551.5,-.0351882,23.58,"VADAX",2009m10
20931,30nov2009,572,.0534351,24.84,"VADAX",2009m11
20931,31dec2009,590.4,.0450815,25.7,"VADAX",2009m12
20931,29jan2010,568.7,-.0322957,24.87,"VADAX",2010m1
20931,26feb2010,585.3,.0426216,25.93,"VADAX",2010m2
20931,31mar2010,627.9,.0698033,27.74,"VADAX",2010m3
20931,30apr2010,642.1,.0273973,28.5,"VADAX",2010m4
20931,28may2010,588.8,-.0740351,26.39,"VADAX",2010m5
20931,30jun2010,552.3,-.0636605,24.71,"VADAX",2010m6
20931,30jul2010,590.7,.0740591,26.54,"VADAX",2010m7
20931,31aug2010,557.3,-.0482291,25.26,"VADAX",2010m8
20931,30sep2010,611.1,.1025337,27.85,"VADAX",2010m9
20931,29oct2010,629.3,.0351885,28.83,"VADAX",2010m10
20931,30nov2010,633,.0083247,29.07,"VADAX",2010m11
20931,31dec2010,676.1,.0716062,30.74,"VADAX",2010m12
20931,31jan2011,691.8,.0214704,31.4,"VADAX",2011m1
20931,28feb2011,721,.0404459,32.67,"VADAX",2011m2
20931,31mar2011,726.9,.0073462,32.91,"VADAX",2011m3
20931,29apr2011,735,.0316013,33.95,"VADAX",2011m4
20931,31may2011,735,-.0055965,33.76,"VADAX",2011m5
20931,30jun2011,721.2,-.0189573,33.12,"VADAX",2011m6
20931,29jul2011,698.6,-.03593,31.93,"VADAX",2011m7
20931,31aug2011,638.6,-.0638898,29.89,"VADAX",2011m8
20931,30sep2011,581.5,-.0899967,27.2,"VADAX",2011m9
20931,31oct2011,669.7,.1301471,30.74,"VADAX",2011m10
20931,30nov2011,667.6,-.0068315,30.53,"VADAX",2011m11
20931,30dec2011,658,.0004862,30.03,"VADAX",2011m12
20931,31jan2012,705.6,.0556111,31.7,"VADAX",2012m1
20931,29feb2012,733.8,.0413249,33.01,"VADAX",2012m2
20931,30mar2012,753.6,.0233263,33.78,"VADAX",2012m3
20931,30apr2012,744.5,-.0079929,33.51,"VADAX",2012m4
20931,31may2012,690.8,-.0698299,31.17,"VADAX",2012m5
20931,29jun2012,714.5,.0388194,32.38,"VADAX",2012m6
20931,31jul2012,713.6,.001853,32.44,"VADAX",2012m7
20931,31aug2012,731.5,.0295931,33.4,"VADAX",2012m8
20931,28sep2012,750,.0245509,34.22,"VADAX",2012m9
20931,31oct2012,742.2,-.0081823,33.94,"VADAX",2012m10
20931,30nov2012,755.7,.0123748,34.36,"VADAX",2012m11
20931,31dec2012,770.6,.0223213,33.76,"VADAX",2012m12
20931,31jan2013,821.4,.0645735,35.94,"VADAX",2013m1
20931,28feb2013,843.6,.0116861,36.36,"VADAX",2013m2
20931,28mar2013,884.3,.0431793,37.93,"VADAX",2013m3
20931,30apr2013,895,.015555,38.52,"VADAX",2013m4
20931,31may2013,930.9,.0264798,39.54,"VADAX",2013m5
20931,28jun2013,932.9,-.0108751,39.11,"VADAX",2013m6
20931,31jul2013,1023.1,.0539504,41.22,"VADAX",2013m7
20931,30aug2013,1000,-.0278991,40.07,"VADAX",2013m8
20931,30sep2013,1075.1,.0396806,41.66,"VADAX",2013m9
20931,31oct2013,1134.6,.0422468,43.42,"VADAX",2013m10
20931,29nov2013,1184.9,.0228006,44.41,"VADAX",2013m11
20931,31dec2013,1232.1,.0287805,44.05,"VADAX",2013m12
20931,31jan2014,1216.6,-.030193,42.72,"VADAX",2014m1
20931,28feb2014,1306.1,.0533708,45,"VADAX",2014m2
20931,31mar2014,1332.4,.006,45.27,"VADAX",2014m3
20931,30apr2014,1378.6,.0030926,45.41,"VADAX",2014m4
20931,30may2014,1443.5,.0215811,46.39,"VADAX",2014m5
20931,30jun2014,1502.4,.0282388,47.7,"VADAX",2014m6
20931,31jul2014,1465.1,-.0232704,46.59,"VADAX",2014m7
20931,29aug2014,1508,.0418545,48.54,"VADAX",2014m8
20931,30sep2014,1480.9,-.0253399,47.31,"VADAX",2014m9
20931,31oct2014,1595.1,.0295921,48.71,"VADAX",2014m10
20931,28nov2014,1679.5,.0260727,49.98,"VADAX",2014m11
20931,31dec2014,1735.2,.0025951,48.91,"VADAX",2014m12
20931,30jan2015,1737.5,-.0284195,47.52,"VADAX",2015m1
20931,27feb2015,1875.4,.0566077,50.21,"VADAX",2015m2
20931,31mar2015,1891.8,-.0095598,49.73,"VADAX",2015m3
20931,30apr2015,1899.1,.0034185,49.9,"VADAX",2015m4
